QuestionText,StudentExplanation,MC_Answer,Category,Misconception,Correctness,row_id,problem_type,tuple_key,Mathematical_Context,Original_Explanation,Mathematical_Context_Reduced,top_1_misconception,top_1_probability,top_2_misconception,top_2_probability,new_misconception
Calculate \( \frac{1}{2} \div 6 \),"kfc the method i used was KFC because i learned to keep the normal number and flip the other number and then change the numbers into times,divide,take away,or add,",\( \frac{6}{2} \),['False_Neither'],"['Irrelevant', 'Incomplete']",0,[7948],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'kfc the method i used was KFC because i learned to keep the normal number and flip the other number and then change the numbers into \ntimes,divide,take away,or add,', '\\( \\frac{6}{2} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,"kfc the method i used was KFC because i learned to keep the normal number and flip the other number and then change the numbers into times,divide,take away,or add,",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,SwapDividend,0.26194853,Mult,0.07298954,"['Irrelevant', 'Incomplete']"
Calculate \( \frac{1}{2} \div 6 \),not sure but i hope so im pretty sure,\( 3 \),['False_Neither'],['Irrelevant'],0,[5481],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'not sure but i hope so im pretty sure', '\\( 3 \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,not sure but i hope so im pretty sure,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,Mult,0.26297003,SwapDividend,0.01774258,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),F1 divided by N3 can be N3/N1 then divide it but i just think of timesing F1 by N3 to get my answer,\( \frac{1}{12} \),['True_Neither'],['Irrelevant'],1,[7307],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'one half divided by 6 can be 6 over 1 then divide it but i just think of  timesing one half by 6 to get my answer', '\\( \\frac{1}{12} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,1/2 divided by 6 can be 6/1 then divide it but i just think of timesing 1/2 by 6 to get my answer,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.26363152,Mult,0.057113048,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),simply just do N2 x N3 and then put the ine in.,\( \frac{1}{3} \),['False_Neither'],['Irrelevant'],0,[7666],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'simply just do 2x6 and then put the ine in.', '\\( \\frac{1}{3} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,simply just do 2x6 and then put the ine in.,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.5717482,SwapDividend,0.008506166,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),"since N2 times N3 equals F1xN3_SwapDividend_MIXED, so it would be FlipChange_SIM2.",\( \frac{1}{3} \),['False_Neither'],['Irrelevant'],0,[7667],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'since 2 times 6 equals 3, so it would be 1/3.', '\\( \\frac{1}{3} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,"since 2 times 6 equals 3, so it would be 1/3.",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,SwapDividend,0.2841732,FlipChange,0.065617315,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),since higher is lower in fractions then division is subtraction. ( educated guess),\( \frac{1}{12} \),['True_Neither'],['Irrelevant'],1,[7312],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'since higher is lower in fractions then division is subtraction. ( educated guess)', '\\( \\frac{1}{12} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,since higher is lower in fractions then division is subtraction. ( educated guess),F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,SwapDividend,0.23611924,Subtraction,0.0039468408,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),sorry but i did not understand this,\( \frac{6}{2} \),['False_Neither'],"['Other', 'Incomplete']",0,[7954],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'sorry but i did not understand this', '\\( \\frac{6}{2} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,sorry but i did not understand this,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,Other,0.8278626,FlipChange,0.02442834,"['Other', 'Incomplete']"
Calculate \( \frac{1}{2} \div 6 \),split something into quarters then divide them by three.that means there is 12/12 half that to F1_BOTH_MULT_N3 divide it by N3 =FlipChange_SIM2,\( \frac{1}{12} \),['True_Neither'],['Irrelevant'],1,[7314],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'split something into quarters then divide them by three.that means there is 12/12 half that to 6/12 divide it by 6 =1/3', '\\( \\frac{1}{12} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,split something into quarters then divide them by three.that means there is 12/12 half that to 6/12 divide it by 6 =1/3,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,FlipChange,0.6333445,SwapDividend,0.35480082,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),the answer is CorrectAnswer_UNSIM_MIXED but u can simplify it making it FlipChange_SIM2,\( \frac{1}{3} \),['False_Neither'],['Irrelevant'],0,[7670],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'the answer is 1/12 but u can simplify it making it 1/3', '\\( \\frac{1}{3} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,the answer is 1/12 but u can simplify it making it 1/3,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.6080572,FlipChange,0.35295796,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),the denominator always remains the same,\( \frac{6}{2} \),['False_Neither'],"['Irrelevant', 'Incomplete']",0,[7956],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'the denominator always remains the same', '\\( \\frac{6}{2} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,the denominator always remains the same,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,Mult,0.58301455,SwapDividend,0.00931095,"['Irrelevant', 'Incomplete']"
Calculate \( \frac{1}{2} \div 6 \),the denominator always stays the same,\( \frac{6}{2} \),['False_Neither'],"['Irrelevant', 'Incomplete']",0,[7957],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'the denominator always stays the same', '\\( \\frac{6}{2} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,the denominator always stays the same,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,Mult,0.5171033,SwapDividend,0.0030017775,"['Irrelevant', 'Incomplete']"
Calculate \( \frac{1}{2} \div 6 \),"the method i used was kfc because the fast food chainn taught me to keep the normal number and flip the other number then change the numbers into times,divide,take away,or add,",\( \frac{6}{2} \),['False_Neither'],"['Irrelevant', 'Incomplete']",0,[7958],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'the method i used was kfc because the fast food chainn taught me to keep the normal number and flip the other number then change the numbers into times,divide,take away,or add,', '\\( \\frac{6}{2} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,"the method i used was kfc because the fast food chainn taught me to keep the normal number and flip the other number then change the numbers into times,divide,take away,or add,",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,Mult,0.04228278,SwapDividend,0.032471526,"['Irrelevant', 'Incomplete']"
Calculate \( \frac{1}{2} \div 6 \),think about this because you have to divide it.,\( \frac{1}{3} \),['False_Neither'],['Irrelevant'],0,[7671],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'think about this because you have to divide it.', '\\( \\frac{1}{3} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,think about this because you have to divide it.,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,SwapDividend,0.27233788,No Misconception,0.20343362,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),this is just my educated guess.,\( 3 \),['False_Neither'],['Irrelevant'],0,[5496],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'this is just my educated guess.', '\\( 3 \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,this is just my educated guess.,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,Irrelevant,0.7623918,Other,0.042043254,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),this is the answer to F1 / N3,\( 3 \),['False_Neither'],['Irrelevant'],0,[5498],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'this is the answer to 1/2 / 6', '\\( 3 \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,this is the answer to 1/2 / 6,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,SwapDividend,0.46538925,Mult,0.21853492,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),times N2 by N3 then dividedd by N1.,\( 3 \),['False_Neither'],['Irrelevant'],0,[5499],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'times 2 by 6 then dividedd by 1.', '\\( 3 \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,times 2 by 6 then dividedd by 1.,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,SwapDividend,0.23122317,FlipChange,0.041418858,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),times bottom top stays the same,\( \frac{1}{12} \),['True_Neither'],['Irrelevant'],1,[7329],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'times bottom top stays the same', '\\( \\frac{1}{12} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,times bottom top stays the same,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.14705355,Mult,0.033157077,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),times by the numerator =FlipChange_SIM2,\( \frac{1}{3} \),['False_Neither'],['Irrelevant'],0,[7674],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'times by the numerator =1/3', '\\( \\frac{1}{3} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,times by the numerator =1/3,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,FlipChange,0.45590946,No Misconception,0.05138969,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),times by the top,\( 3 \),['False_Neither'],['Irrelevant'],0,[5500],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'times by the top', '\\( 3 \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,times by the top,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,Mult,0.04265124,No Misconception,0.0418955,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),times by the top divide by the bottom,\( 3 \),['False_Neither'],['Irrelevant'],0,[5501],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'times by the top divide by the bottom', '\\( 3 \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,times by the top divide by the bottom,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,No Misconception,0.2003743,Mult,0.019442543,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),times by the top divided by a bottom,\( 3 \),['False_Neither'],['Irrelevant'],0,"[5502, 5503]",1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'times by the top divided by a bottom', '\\( 3 \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,times by the top divided by a bottom,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,No Misconception,0.044315763,Mult,0.025712848,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),times the N2 by N3 its 18 thenn N3 goes in F1xN3_SwapDividend_MIXED times so its FlipChange_SIM2,\( \frac{1}{3} \),['False_Neither'],['Irrelevant'],0,[7676],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'times the 2 by 6 its 18 thenn 6 goes in 3 times so its 1 over 3', '\\( \\frac{1}{3} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,times the 2 by 6 its 18 thenn 6 goes in 3 times so its 1/3,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,SwapDividend,0.67063916,FlipChange,0.62318134,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),timess by the top.,\( 3 \),['False_Neither'],['Irrelevant'],0,[5505],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'timess by the top.', '\\( 3 \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,timess by the top.,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,Mult,0.6568348,Irrelevant,0.0026470919,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),u worked it out on paper,\( \frac{1}{3} \),['False_Neither'],['Other'],0,[7677],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'u worked it out on paper', '\\( \\frac{1}{3} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,u worked it out on paper,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Other,0.09753544,No Misconception,0.035315238,['Other']
Calculate \( \frac{1}{2} \div 6 \),we did this in SAFE challenges,\( \frac{1}{12} \),['True_Neither'],['Irrelevant'],1,[7341],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'we did this in SAFE challenges', '\\( \\frac{1}{12} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,we did this in SAFE challenges,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.35796794,Other,0.10279411,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),we doubled to get are answer,\( \frac{1}{12} \),['True_Neither'],['Irrelevant'],1,[7343],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'we doubled to get are answer', '\\( \\frac{1}{12} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,we doubled to get are answer,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.14316434,SwapDividend,0.011093363,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),when diving you times the denomonater by your dividing nunber. You divide the denomonater because if yo times boath your answer will be inccorect as it will get bigger,\( \frac{1}{12} \),['True_Neither'],['Irrelevant'],1,[7349],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'when diving you times the denomonater by your dividing nunber. You divide the denomonater because if yo times boath your answer will be inccorect as it will get bigger', '\\( \\frac{1}{12} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,when diving you times the denomonater by your dividing nunber. You divide the denomonater because if yo times boath your answer will be inccorect as it will get bigger,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.47098783,Inversion,0.009840175,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),when i work it out i get this ansee if you divide the top and the bottem,\( \frac{1}{3} \),['False_Neither'],['Irrelevant'],0,[7680],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'when i work it out i get this ansee if you divide the top and the bottem', '\\( \\frac{1}{3} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,when i work it out i get this ansee if you divide the top and the bottem,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.27157182,SwapDividend,0.25172484,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),when you are dividing fraction you need to multiply instead soN1 x N3=N3 and N2 x N3=12 so the answer is CorrectAnswer_UNSIM_MIXED.,\( \frac{1}{12} \),['True_Neither'],['Irrelevant'],1,[7350],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'when you are dividing fraction you need to multiply instead so1x6=6 and 2x6=12 so the answer is 1/12.', '\\( \\frac{1}{12} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,when you are dividing fraction you need to multiply instead so1x6=6 and 2x6=12 so the answer is 1/12.,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.6582709,SwapDividend,0.0012146073,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),you always divide the top number,\( \frac{6}{2} \),['False_Neither'],"['Irrelevant', 'Incomplete']",0,[7964],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'you always divide the top number', '\\( \\frac{6}{2} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,you always divide the top number,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,Mult,0.2771387,SwapDividend,0.27063292,"['Irrelevant', 'Incomplete']"
Calculate \( \frac{1}{2} \div 6 \),you always divide the top numper,\( \frac{6}{2} \),['False_Neither'],"['Irrelevant', 'Incomplete']",0,[7965],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'you always divide the top numper', '\\( \\frac{6}{2} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,you always divide the top numper,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,SwapDividend,0.24546385,Mult,0.077908106,"['Irrelevant', 'Incomplete']"
Calculate \( \frac{1}{2} \div 6 \),"you can have N3 fingers and F1, that's how manyy fingers you have.",\( 3 \),['False_Neither'],['Irrelevant'],0,[5509],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', ""you can have six fingers and a half, that's how manyy fingers you have."", '\\( 3 \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,"you can have 6 fingers and 1/2, that's how manyy fingers you have.",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:FALSE,Mult,0.08126623,SwapDividend,0.036674343,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),you do KFC keep the first fraction then put a N1 under the N3 to make a fraction the flip the second fraction then change it,\( \frac{1}{3} \),['False_Neither'],['Irrelevant'],0,[7681],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'you do KFC keep the first fraction then put a 1 under the 6 to make a fraction the flip the second fraction then change it', '\\( \\frac{1}{3} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,you do KFC keep the first fraction then put a 1 under the 6 to make a fraction the flip the second fraction then change it,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.12853807,SwapDividend,0.04327861,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),you have to eat kfc to answer the questionss,\( \frac{1}{3} \),['False_Neither'],['Irrelevant'],0,[7682],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'you have to eat kfc to answer the questionss', '\\( \\frac{1}{3} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,you have to eat kfc to answer the questionss,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.024715412,Other,0.018319463,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),you times N3 by N2 and N1 by N1,\( \frac{1}{12} \),['True_Neither'],['Irrelevant'],1,[7415],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'you times 6 by 2 and 1 by 1', '\\( \\frac{1}{12} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,you times 6 by 2 and 1 by 1,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.42785522,SwapDividend,0.025043363,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),you times N3 by the denominator which is F1xN3_SwapDividend_MIXED,\( \frac{1}{12} \),['True_Neither'],['Irrelevant'],1,[7416],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'you times 6 by the denominator which is 3', '\\( \\frac{1}{12} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,you times 6 by the denominator which is 3,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.03575325,SwapDividend,0.015561279,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),you will need to add it later.,\( \frac{1}{3} \),['False_Neither'],['Irrelevant'],0,[7684],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'you will need to add it later.', '\\( \\frac{1}{3} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,you will need to add it later.,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Subtraction,0.08406763,SwapDividend,0.033866953,['Irrelevant']
Calculate \( \frac{1}{2} \div 6 \),youi cant devide the numorator because you cant have decimals in fractions there for you have to times the denominator,\( \frac{1}{12} \),['True_Neither'],['Irrelevant'],1,[7431],1,"('Calculate \\( \\frac{1}{2} \\div 6 \\)', 'youi cant devide the numorator because you cant have decimals in fractions there for you have to times the denominator', '\\( \\frac{1}{12} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,youi cant devide the numorator because you cant have decimals in fractions there for you have to times the denominator,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,SwapDividend,0.07526906,No Misconception,0.020151382,['Irrelevant']
Calculate \( \frac{2}{3} \times 5 \),(B).,\( \frac{2}{15} \),['False_Neither'],['Other'],0,[19162],3,"('Calculate \\( \\frac{2}{3} \\times 5 \\)', '(B).', '\\( \\frac{2}{15} \\)')",F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,(B).,F1_NUM_LT_DEN:TRUE | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Other,0.3706361,Inversion,0.0022767468,['Other']
